104.053700,30.667370,0.000650,0.000300,0.009007,83
104.046130,30.653090,0.004440,0.003030,0.021695,96
104.061070,30.653500,0.000850,0.000580,0.013841,22
104.055960,30.665430,0.001370,0.006520,0.003921,56
104.049740,30.664780,0.007600,0.003270,0.008580,92
104.060850,30.653380,0.001240,0.001460,0.013302,35
104.073570,30.692590,0.013190,0.034290,0.000011,33
104.052780,30.653210,0.003460,0.006800,0.012964,9
104.061040,30.653420,0.000990,0.000680,0.013839,59
104.046920,30.705860,0.006270,0.001260,0.006474,71
104.056710,30.694560,0.011500,0.000990,0.000006,69
104.053160,30.654460,0.007650,0.006420,0.010664,4
104.042350,30.657080,0.017360,0.008070,0.012205,71
104.060980,30.667030,0.006160,0.004340,0.000556,1
104.043500,30.721300,0.038910,0.004750,0.000057,23
104.042520,30.678020,0.001900,0.003030,0.012967,48
104.042790,30.692280,0.001260,0.000750,0.012772,63
104.042830,30.696970,0.003430,0.001950,0.011885,85
104.100330,30.672920,0.010940,0.003180,0.000026,53
104.081580,30.668600,0.029500,0.025860,0.000011,76
104.060370,30.669140,0.000050,0.001400,0.003143,71
104.053420,30.676050,0.017480,0.003770,0.000614,18
104.042510,30.663510,0.003810,0.001560,0.015995,38
104.042360,30.663490,0.003370,0.001600,0.017032,98
104.043190,30.707120,0.001100,0.000110,0.014767,43
104.104690,30.680220,0.000730,0.001250,0.000052,33
104.115030,30.655000,0.000140,0.001730,0.011056,25
104.102570,30.654680,0.008490,0.007060,0.001201,53
104.109940,30.664610,0.002920,0.006470,0.000830,89
104.106310,30.670750,0.003840,0.008580,0.000084,27
104.068010,30.654610,0.001370,0.000050,0.011346,39
104.060330,30.653340,0.011090,0.003150,0.009482,36
104.102370,30.695370,0.004970,0.010340,0.000010,89
104.042760,30.668070,0.017600,0.016250,0.002744,90
104.042340,30.655070,0.004410,0.003440,0.021984,44
104.106420,30.655100,0.008630,0.024040,0.000038,33
104.043010,30.692680,0.001440,0.000770,0.012601,89
104.045860,30.689250,0.001730,0.001400,0.008581,89
104.043320,30.683370,0.002750,0.002700,0.009663,30
104.072050,30.653750,0.003530,0.001680,0.009634,86
104.048420,30.687440,0.002270,0.000530,0.004935,78
104.109490,30.712240,0.000960,0.003350,0.000048,9
104.080270,30.654140,0.006860,0.002650,0.002872,70
104.063300,30.669290,0.001730,0.000850,0.000641,23
104.052830,30.653270,0.006970,0.021980,0.002122,68
104.078510,30.684340,0.003080,0.019230,0.000013,52
104.059990,30.708220,0.003110,0.004790,0.000822,80
104.062000,30.723050,0.000910,0.000310,0.000302,11
104.075400,30.685140,0.000860,0.001270,0.000067,97
104.052290,30.694390,0.000100,0.000000,0.006990,50
104.055110,30.723990,0.020020,0.003200,0.000108,45
104.063850,30.699900,0.000530,0.001630,0.000306,28
104.098040,30.704910,0.006900,0.012500,0.000016,2
104.065640,30.682220,0.001940,0.003730,0.000479,17
104.054360,30.690240,0.009360,0.004410,0.000715,70
104.087490,30.666590,0.013420,0.017770,0.000008,80
104.061720,30.656310,0.002860,0.000050,0.010301,96
104.048050,30.666940,0.018850,0.005600,0.001408,71
104.052310,30.666280,0.012650,0.002130,0.003098,49
104.101210,30.684410,0.001100,0.001560,0.000033,68
104.090920,30.657060,0.008820,0.005380,0.001494,32
104.074450,30.659250,0.002250,0.001550,0.003284,17
104.098940,30.654550,0.000260,0.000420,0.003263,1
104.101240,30.662930,0.010650,0.012200,0.000104,19
104.102520,30.680320,0.004830,0.006940,0.000019,77
104.080290,30.715800,0.048730,0.006550,0.000024,36
104.071080,30.656690,0.000090,0.001770,0.007628,40
104.043020,30.704970,0.002630,0.002270,0.012724,98
104.042850,30.692920,0.003120,0.009160,0.011922,14
104.049970,30.660200,0.006230,0.003610,0.012830,21
104.123590,30.665970,0.005080,0.002490,0.004393,42
104.073570,30.701200,0.007370,0.026030,0.000006,49
104.042160,30.655210,0.000110,0.000010,0.025616,4
104.079990,30.659910,0.003070,0.001440,0.002592,77
104.043000,30.692600,0.042330,0.002020,0.000009,93
104.043110,30.679170,0.000940,0.001560,0.013449,28
104.082580,30.658550,0.007470,0.011910,0.000169,33
104.087520,30.664000,0.004730,0.006400,0.000270,7
104.098300,30.703680,0.005550,0.003720,0.000012,21
104.042800,30.692280,0.006950,0.002000,0.008886,51
104.043300,30.722600,0.033010,0.003440,0.000111,41
104.042650,30.681860,0.007040,0.002600,0.006993,56
104.050360,30.675430,0.000070,0.000070,0.007007,88
104.043190,30.691950,0.046070,0.002690,0.000009,13
104.109370,30.671650,0.000280,0.000850,0.000762,10
104.070010,30.656480,0.000530,0.000010,0.009480,21
104.047190,30.697360,0.000630,0.000950,0.010851,56
104.042330,30.656660,0.017940,0.008440,0.012158,8
104.052750,30.653160,0.010040,0.006900,0.011059,50
104.065610,30.667030,0.002310,0.005170,0.001155,57
104.082660,30.688690,0.001620,0.001410,0.000016,31
104.089020,30.655570,0.009030,0.011870,0.000079,86
104.043670,30.722890,0.025510,0.003150,0.002027,46
104.067870,30.707530,0.002170,0.003880,0.000112,22
104.092030,30.704150,0.004320,0.002840,0.000014,90
104.094470,30.674980,0.002500,0.004440,0.000026,36
104.123350,30.672300,0.002320,0.001340,0.001176,30
104.106870,30.670160,0.002440,0.000680,0.000259,41
104.066670,30.669680,0.009730,0.003010,0.000074,80
104.083460,30.659910,0.001190,0.001990,0.001831,84
104.086350,30.687140,0.005060,0.007830,0.000004,42
104.094010,30.719120,0.013940,0.006070,0.000035,14
104.114610,30.675120,0.002740,0.004960,0.000076,40
104.114870,30.656590,0.006400,0.007570,0.003905,48
104.069970,30.653700,0.000470,0.000620,0.011660,62
104.071080,30.653910,0.004160,0.004540,0.007638,35
104.042990,30.690350,0.001360,0.000460,0.011592,36
104.105780,30.704000,0.022840,0.002640,0.000029,59
104.056460,30.665020,0.004220,0.003330,0.005049,45
104.051860,30.675110,0.000970,0.000610,0.004659,84
104.061150,30.653400,0.000920,0.000630,0.013845,57
104.049480,30.718540,0.011650,0.004790,0.002451,87
104.042790,30.678960,0.000310,0.000380,0.014708,62
104.122380,30.709300,0.000050,0.000190,0.000541,89
104.060370,30.660860,0.006830,0.006340,0.001246,96
104.060530,30.654140,0.026380,0.005110,0.003030,44
104.083560,30.658900,0.005880,0.002710,0.002407,80
104.060520,30.653670,0.000330,0.002360,0.012334,61
104.070820,30.662850,0.032050,0.005330,0.000042,55
104.042310,30.664360,0.001620,0.000810,0.017738,49
104.088770,30.692220,0.013270,0.009000,0.000005,28
104.083810,30.660530,0.021170,0.013760,0.000051,94
104.062000,30.723170,0.000060,0.001640,0.001070,37
104.066020,30.653520,0.001400,0.003080,0.009515,40
104.068930,30.658620,0.000000,0.000130,0.007239,40
104.070610,30.659760,0.000280,0.006910,0.000984,23
104.078940,30.657570,0.000270,0.000370,0.005497,40
104.079460,30.655950,0.005100,0.001550,0.004672,27
104.055950,30.665110,0.000950,0.006040,0.004749,28
104.078060,30.654650,0.007960,0.003690,0.003480,51
104.043350,30.658290,0.000300,0.000050,0.022335,100
104.091110,30.694480,0.000590,0.000950,0.000043,4
104.051970,30.684670,0.006990,0.003220,0.001119,64
104.102430,30.654940,0.012660,0.031180,0.000032,64
104.067090,30.654650,0.000590,0.000000,0.011454,49
104.086920,30.654150,0.003810,0.005210,0.000499,19
104.093700,30.659720,0.000550,0.000830,0.002963,27
104.125830,30.655280,0.002060,0.003170,0.012476,82
104.112410,30.662130,0.017050,0.006720,0.003591,79
104.083440,30.681900,0.005300,0.008880,0.000007,98
104.045130,30.693520,0.004650,0.001130,0.008934,38
104.059150,30.673110,0.001130,0.002400,0.002119,10
104.070010,30.653760,0.001230,0.003540,0.008794,74
104.070670,30.660030,0.000520,0.008490,0.000542,64
104.100190,30.681830,0.004360,0.003360,0.000015,100
104.111920,30.656570,0.003170,0.010520,0.001820,16
104.113190,30.667300,0.007040,0.001940,0.000838,99
104.104790,30.654790,0.001340,0.000620,0.002345,38
104.071110,30.656820,0.000200,0.000790,0.008470,22
104.101680,30.656690,0.005180,0.000870,0.001416,59
104.060780,30.653470,0.001180,0.001030,0.013612,66
104.048470,30.666030,0.005630,0.003590,0.010332,61
104.070400,30.654270,0.000160,0.000310,0.011401,52
104.086010,30.654410,0.011320,0.005370,0.002286,35
104.078450,30.664790,0.001620,0.000970,0.000153,66
104.059400,30.666400,0.001040,0.003260,0.003529,45
104.069170,30.658270,0.007180,0.004530,0.001630,55
104.088080,30.667320,0.001160,0.001810,0.000341,19
104.060910,30.666950,0.002580,0.000050,0.003787,59
104.044820,30.669480,0.007610,0.004860,0.007714,24
104.042810,30.682520,0.001350,0.001730,0.012528,41
104.051490,30.676280,0.001710,0.001120,0.004495,22
104.108340,30.674010,0.000350,0.000870,0.000198,98
104.111890,30.661840,0.006990,0.002070,0.003813,17
104.042630,30.678190,0.001600,0.002520,0.013305,47
104.059970,30.682340,0.028000,0.007000,0.000020,79
104.102780,30.673650,0.001350,0.000400,0.000159,30
104.082710,30.658750,0.001680,0.002730,0.002306,51
104.076950,30.666610,0.004110,0.001860,0.000284,76
104.104350,30.715790,0.024800,0.003620,0.000054,39
104.098110,30.693230,0.009850,0.008240,0.000007,36
104.042860,30.692340,0.000330,0.000210,0.013371,88
104.046870,30.722620,0.030990,0.004980,0.000152,42
104.080690,30.704250,0.001480,0.001940,0.000013,79
104.089930,30.670470,0.010180,0.012780,0.000014,18
104.098090,30.680470,0.004110,0.005280,0.000019,8
104.056570,30.653870,0.018760,0.006160,0.007314,63
104.042430,30.663640,0.009720,0.013050,0.005340,71
104.059990,30.688710,0.004160,0.000570,0.000946,73
104.069530,30.685900,0.003710,0.007970,0.000049,70
104.054800,30.689820,0.038820,0.004830,0.000021,1
104.046080,30.663980,0.000490,0.000760,0.015548,51
104.042940,30.696180,0.001710,0.007570,0.013868,45
104.042320,30.664270,0.001790,0.000890,0.017661,9
104.052860,30.653310,0.003260,0.006380,0.013297,20
104.042630,30.680940,0.002800,0.003550,0.012166,85
104.052740,30.653130,0.004030,0.007980,0.011758,99
104.055950,30.662210,0.004600,0.003950,0.007463,23
104.121330,30.664900,0.006900,0.003350,0.004040,96
104.098930,30.654540,0.009780,0.003020,0.001277,18
104.118590,30.656220,0.002960,0.008660,0.003940,22
104.128350,30.668300,0.001100,0.000540,0.005019,13
104.107720,30.715570,0.021310,0.003290,0.000029,37
104.107530,30.724730,0.000690,0.001870,0.000098,64
104.054130,30.686810,0.004020,0.005720,0.001180,25
104.062690,30.663820,0.007950,0.003190,0.000423,17
104.098150,30.654430,0.002560,0.004170,0.002500,8
104.102470,30.669320,0.001060,0.001910,0.000287,64
104.046910,30.724940,0.008110,0.002810,0.008525,53
104.067760,30.663420,0.006380,0.009300,0.000148,58
104.045390,30.703360,0.001930,0.004180,0.012115,51
104.042770,30.674760,0.001170,0.000540,0.013533,73
104.043000,30.697070,0.000620,0.000350,0.014811,32
104.045370,30.693660,0.016960,0.000990,0.000676,18
104.064770,30.707120,0.001790,0.002100,0.000207,74
104.083790,30.683310,0.001230,0.001810,0.000065,79
104.042860,30.680990,0.002520,0.003200,0.012181,2
104.060540,30.662970,0.000000,0.000150,0.007970,84
104.057640,30.660080,0.003110,0.012810,0.002988,77
104.046310,30.681050,0.001680,0.001520,0.009132,87
104.070670,30.653850,0.004700,0.014580,0.001080,82
104.077910,30.674490,0.003990,0.005970,0.000024,41
104.042650,30.676150,0.011620,0.008310,0.003781,9
104.076700,30.673120,0.000410,0.000430,0.000345,19
104.052100,30.653230,0.002550,0.002640,0.016808,43
104.050090,30.655480,0.000640,0.000350,0.019907,12
104.067110,30.712540,0.008020,0.014560,0.000009,50
104.043310,30.680830,0.004630,0.002930,0.009207,24
104.046870,30.724950,0.011150,0.002800,0.005714,96
104.076290,30.672560,0.000700,0.000730,0.000464,66
104.066990,30.656400,0.007000,0.003850,0.005075,57
104.069980,30.653710,0.001220,0.002550,0.009723,36
104.073220,30.688780,0.000880,0.001510,0.000017,59
104.076920,30.663690,0.008740,0.004320,0.000173,14
104.068800,30.665680,0.000260,0.000860,0.000832,53
104.074380,30.720140,0.000750,0.006950,0.000074,91
104.073350,30.694470,0.003580,0.000080,0.000045,21
104.050460,30.694690,0.007090,0.005400,0.001393,52
104.088800,30.655350,0.005340,0.012060,0.000071,15
104.047390,30.701300,0.010020,0.026140,0.000486,95
104.079050,30.683810,0.002340,0.011120,0.000025,9
104.073880,30.653830,0.001550,0.000720,0.009635,58
104.070950,30.658580,0.000550,0.000700,0.006925,88
104.047870,30.725880,0.009140,0.001260,0.006744,54
104.071720,30.677970,0.000380,0.001880,0.000087,27
104.089290,30.700590,0.000470,0.000000,0.000014,39
104.085910,30.682400,0.004600,0.011510,0.000011,34
104.067890,30.685800,0.004250,0.000040,0.000082,1
104.112540,30.702510,0.009340,0.005030,0.000023,53
104.119750,30.713590,0.009410,0.003610,0.000293,16
104.093640,30.657570,0.008450,0.003110,0.002821,35
104.066090,30.663710,0.006250,0.012780,0.000265,35
104.069870,30.700180,0.000770,0.000030,0.000067,83
104.046990,30.693040,0.010100,0.001790,0.002903,26
104.093740,30.659410,0.001970,0.002670,0.003160,37
104.069920,30.653630,0.000440,0.000590,0.011754,75
104.083530,30.660040,0.004480,0.007180,0.000397,20
104.083760,30.677100,0.017080,0.007110,0.000019,91
104.076740,30.684400,0.004330,0.005850,0.000033,39
104.102290,30.654730,0.004200,0.001950,0.001200,5
104.060840,30.702600,0.002850,0.009590,0.000199,72
104.042790,30.673800,0.012560,0.010480,0.002932,21
104.054230,30.668990,0.002520,0.003020,0.004821,16
104.054390,30.655610,0.001800,0.005140,0.012832,90
104.064520,30.666970,0.006150,0.000120,0.001017,49
104.072380,30.705970,0.008080,0.003900,0.000036,35
104.078590,30.704130,0.003680,0.005530,0.000027,5
104.046200,30.691070,0.003570,0.003320,0.007578,13
104.042810,30.674790,0.010630,0.009460,0.004131,39
104.072160,30.658490,0.004990,0.005720,0.001133,94
104.042940,30.696630,0.001700,0.001180,0.013863,56
104.042790,30.692370,0.001740,0.000980,0.012484,37
104.060460,30.653570,0.000350,0.009930,0.007741,11
104.089740,30.663510,0.000650,0.001170,0.001484,30
104.079440,30.678860,0.001300,0.000630,0.000039,97
104.042510,30.653100,0.018300,0.010460,0.007731,33
104.056460,30.658290,0.006200,0.002320,0.007660,21
104.079370,30.684870,0.000250,0.000580,0.000114,46
104.108670,30.655010,0.007390,0.022620,0.000063,4
104.110380,30.663650,0.001430,0.000460,0.003742,4
104.099460,30.655600,0.002600,0.004170,0.002705,68
104.098850,30.654400,0.001650,0.002460,0.002493,41
104.099080,30.656540,0.003750,0.005650,0.001102,81
104.092200,30.660450,0.006710,0.001990,0.001509,24
104.098910,30.654500,0.000650,0.001050,0.002900,36
104.095340,30.654670,0.027760,0.005260,0.001205,16
104.071570,30.694020,0.009460,0.000540,0.000020,93
104.068270,30.716160,0.057830,0.008400,0.000008,51
